ack_frames,active_lane_count,application_goodput_bps,chip_cycles,configured_aggregate_raw_bps,configured_raw_bps_per_lane,data_frames,direction,dma_rx_completion_ticks,dma_tx_completion_ticks,encoded_transfer_bytes,frame_admission_duty_guard_cycles,frame_admission_duty_guard_us,frame_goodput_bps,integrity_verify_ticks,label,lane_mask,object_runtime_seconds,payload_prepare_ticks,pl_completion_ticks,ps_command_seconds,ps_to_ps_useful_goodput_bps,rate_select,rx_pulse_window_max_cycles,rx_pulse_window_min_cycles,scheduler_lane0_frames,scheduler_lane1_frames,theoretical_ack_air_bits,theoretical_data_air_bits,theoretical_serial_airtime_seconds,tx_attempts,tx_pulse_cycles,tx_retries,useful_bytes,window_high_watermark
100,1,686455.5743939433,16,2000000,2000000,100,0,53219545,35122817,24700,20480,320,686455.5743939433,5867154,lane1_d0_r1_100f,2,0.28785548165219105,36484666,53270597,0.2878569486521485,686455.5743939433,1,15,0,0,100,19200,223200,0.1212,100,8,0,24700,32
10000,1,687508.7478475716,16,2000000,2000000,10000,0,5336559849,5318463110,2470000,20480,320,687508.7478475716,593989573,lane1_d0_r1_10000f,2,28.74145247149788,3645971589,5336610884,28.741453935497837,687508.7478475716,1,15,0,0,10000,1920000,22320000,12.12,10000,8,0,2470000,32
1,1,179300.87639952282,8,4000000,4000000,1,0,52328,712,31,20480,320,179300.87639952282,12697,lane1_d0_r2_fixed_short,2,0.0013831499598886512,71607,86427,0.0013846139598461952,179300.87639952282,2,4,3,0,1,192,504,0.000174,1,8,0,31,1
1,1,682367.3509692136,8,4000000,4000000,1,0,205870,701,247,20480,320,682367.3509692136,59442,lane1_d0_r2_prbs,2,0.0028958009160217736,375085,239977,0.0028972679159792306,682367.3509692136,2,4,3,0,1,192,2232,0.000606,1,8,0,247,1
1,1,711512.8820570211,8,4000000,4000000,1,0,205792,719,247,20480,320,711512.8820570211,60050,lane1_d0_r2_zero,2,0.0027771809194617534,335052,239890,0.0027786479194192104,711512.8820570211,2,4,3,0,1,192,2232,0.000606,1,8,0,247,1
1,1,708758.9320495328,8,4000000,4000000,1,0,205791,713,247,20480,320,708758.9320495328,60019,lane1_d0_r2_one,2,0.0027879719191488146,338647,239897,0.0027894389191062715,708758.9320495328,2,4,3,0,1,192,2232,0.000606,1,8,0,247,1
1,1,704103.9199288484,8,4000000,4000000,1,0,205780,685,247,20480,320,704103.9199288484,60372,lane1_d0_r2_increment,2,0.0028064039186142865,344396,239895,0.0028078709185717435,704103.9199288484,2,4,3,0,1,192,2232,0.000606,1,8,0,247,1
1,1,699184.4230858235,8,4000000,4000000,1,0,205748,670,247,20480,320,699184.4230858235,59480,lane1_d0_r2_binary,2,0.0028261499180416523,351927,239849,0.0028276199179990223,699184.4230858235,2,4,3,0,1,192,2232,0.000606,1,8,0,247,1
100,1,868278.696899673,8,4000000,4000000,100,0,33039688,21799430,24700,20480,320,868278.696899673,5936473,lane1_d0_r2_100f,2,0.22757669940027572,36519286,33073801,0.2275781694002331,868278.696899673,2,4,3,0,100,19200,223200,0.0606,100,8,0,24700,32
10000,1,871170.5407894598,8,4000000,4000000,10000,0,3316586287,3305328941,2470000,20480,320,871170.5407894598,594228239,lane1_d0_r2_10000f,2,22.682126030218345,3645947820,3316620408,22.682127500218304,871170.5407894598,2,4,3,0,10000,1920000,22320000,6.06,10000,8,0,2470000,32
1,1,130955.02497227768,32,1000000,1000000,1,1,171757,714,31,20480,320,130955.02497227768,12680,lane1_d1_r0_fixed_short,2,0.0018937799450803815,71630,256604,0.0018952469450378385,130955.02497227768,0,31,0,0,1,192,504,0.000696,1,8,0,31,1
1,1,421559.0895911176,32,1000000,1000000,1,1,751564,693,247,20480,320,421559.0895911176,59152,lane1_d1_r0_prbs,2,0.004687361864066506,376159,836409,0.00468882586402405,421559.0895911176,0,31,0,0,1,192,2232,0.002424,1,8,0,247,1
1,1,432269.4511521315,32,1000000,1000000,1,1,751571,704,247,20480,320,432269.4511521315,59865,lane1_d1_r0_zero,2,0.004571222867434537,336694,836422,0.004572689867391994,432269.4511521315,0,31,0,0,1,192,2232,0.002424,1,8,0,247,1
1,1,431581.4658707745,32,1000000,1000000,1,1,751542,722,247,20480,320,431581.4658707745,59031,lane1_d1_r0_one,2,0.004578509867223214,339993,836416,0.004579979867180584,431581.4658707745,0,31,0,0,1,192,2232,0.002424,1,8,0,247,1
1,1,430478.0304375844,32,1000000,1000000,1,1,751597,696,247,20480,320,430478.0304375844,59184,lane1_d1_r0_increment,2,0.00459024586688287,343738,836441,0.0045917068668405005,430478.0304375844,0,31,0,0,1,192,2232,0.002424,1,8,0,247,1
1,1,428090.0872458838,32,1000000,1000000,1,1,751492,679,247,20480,320,428090.0872458838,59612,lane1_d1_r0_binary,2,0.004615850866140325,351870,836328,0.004617314866097869,428090.0872458838,0,31,0,0,1,192,2232,0.002424,1,8,0,247,1
100,1,483048.85479802656,32,1000000,1000000,100,1,93596670,61786850,24700,20480,320,483048.85479802656,5871075,lane1_d1_r0_100f,2,0.40906835413701775,36490980,93664643,0.4090698181369753,483048.85479802656,0,31,0,0,100,19200,223200,0.2424,100,8,0,24700,32
10000,1,483888.1391026474,32,1000000,1000000,10000,1,9376524329,9344731554,2470000,20480,320,483888.1391026474,587837839,lane1_d1_r0_10000f,2,40.83588417075936,3643602337,9376609193,40.835885634759315,483888.1391026474,0,31,0,0,10000,1920000,22320000,24.24,10000,8,0,2470000,32
1,1,156481.19682368418,16,2000000,2000000,1,1,86442,722,31,20480,320,156481.19682368418,12724,lane1_d1_r1_fixed_short,2,0.0015848549540392063,70827,154369,0.0015863219539966633,156481.19682368418,1,15,0,0,1,192,504,0.000348,1,8,0,31,1
1,1,562361.6848719873,16,2000000,2000000,1,1,393382,702,247,20480,320,562361.6848719873,60038,lane1_d1_r1_prbs,2,0.003513752898101166,376021,444422,0.00351521689805871,562361.6848719873,1,15,0,0,1,192,2232,0.001212,1,8,0,247,1
1,1,583274.388175588,16,2000000,2000000,1,1,393407,694,247,20480,320,583274.388175588,59767,lane1_d1_r1_zero,2,0.003387770901754644,334316,444434,0.0033892349017121876,583274.388175588,1,15,0,0,1,192,2232,0.001212,1,8,0,247,1
1,1,580984.9332922881,16,2000000,2000000,1,1,393440,697,247,20480,320,580984.9332922881,59839,lane1_d1_r1_one,2,0.0034011209013674938,338695,444461,0.0034025849013250378,580984.9332922881,1,15,0,0,1,192,2232,0.001212,1,8,0,247,1
1,1,578482.629948244,16,2000000,2000000,1,1,393451,716,247,20480,320,578482.629948244,59359,lane1_d1_r1_increment,2,0.003415832900940846,343980,444470,0.003417299900898303,578482.629948244,1,15,0,0,1,192,2232,0.001212,1,8,0,247,1
1,1,574536.2008108636,16,2000000,2000000,1,1,393400,696,247,20480,320,574536.2008108636,60349,lane1_d1_r1_binary,2,0.003439295900260419,350880,444420,0.003440759900217963,574536.2008108636,1,15,0,0,1,192,2232,0.001212,1,8,0,247,1
100,1,686356.4605456997,16,2000000,2000000,100,1,53219702,35122917,24700,20480,320,686356.4605456997,5871603,lane1_d1_r1_100f,2,0.28789704965098556,36493980,53270750,0.28789852265094285,686356.4605456997,1,15,0,0,100,19200,223200,0.1212,100,8,0,24700,32
10000,1,687523.8932761367,16,2000000,2000000,10000,1,5336560267,5318463570,2470000,20480,320,687523.8932761367,593821470,lane1_d1_r1_10000f,2,28.74081932751624,3645928200,5336611302,28.740820791516196,687523.8932761367,1,15,0,0,10000,1920000,22320000,12.12,10000,8,0,2470000,32
1,1,179332.77161104456,8,4000000,4000000,1,1,52282,702,31,20480,320,179332.77161104456,12687,lane1_d1_r2_fixed_short,2,0.0013829039598957853,71604,86381,0.0013843709598532422,179332.77161104456,2,4,3,0,1,192,504,0.000174,1,8,0,31,1
1,1,682447.2423758281,8,4000000,4000000,1,1,205853,691,247,20480,320,682447.2423758281,58952,lane1_d1_r2_prbs,2,0.0028954619160316045,375563,239981,0.0028969259159891485,682447.2423758281,2,4,3,0,1,192,2232,0.000606,1,8,0,247,1
1,1,711181.7700305996,8,4000000,4000000,1,1,205801,702,247,20480,320,711181.7700305996,59842,lane1_d1_r2_zero,2,0.0027784739194242564,335627,239915,0.0027799379193818004,711181.7700305996,2,4,3,0,1,192,2232,0.000606,1,8,0,247,1
1,1,709029.7800766226,8,4000000,4000000,1,1,205782,714,247,20480,320,709029.7800766226,59236,lane1_d1_r2_one,2,0.0027869069191796994,339093,239888,0.0027883679191373304,709029.7800766226,2,4,3,0,1,192,2232,0.000606,1,8,0,247,1
1,1,704033.1755329951,8,4000000,4000000,1,1,205771,684,247,20480,320,704033.1755329951,60411,lane1_d1_r2_increment,2,0.0028066859186061084,344508,239868,0.0028081529185635654,704033.1755329951,2,4,3,0,1,192,2232,0.000606,1,8,0,247,1
1,1,698300.8451362429,8,4000000,4000000,1,1,205753,678,247,20480,320,698300.8451362429,60323,lane1_d1_r2_binary,2,0.0028297259179379483,352338,239855,0.0028311899178954923,698300.8451362429,2,4,3,0,1,192,2232,0.000606,1,8,0,247,1
100,1,869111.5024564099,8,4000000,4000000,100,1,33039743,21799464,24700,20480,320,869111.5024564099,5887617,lane1_d1_r2_100f,2,0.22735862940659976,36495321,33073862,0.2273600994065571,869111.5024564099,2,4,3,0,100,19200,223200,0.0606,100,8,0,24700,32
10000,1,872193.4144576101,8,4000000,4000000,10000,1,3316569631,3305329382,2470000,20480,320,872193.4144576101,587719419,lane1_d1_r2_10000f,2,22.655525336989765,3643589484,3316620683,22.655526800989723,872193.4144576101,2,4,3,0,10000,1920000,22320000,6.06,10000,8,0,2470000,32
