stage,label,direction,lane_mask,requested_useful_bytes,encoded_transfer_bytes,sender_role,elapsed_ticks,timer_frequency_hz,elapsed_seconds,reported_legacy_bps,recomputed_encoded_ps_command_bps,recomputed_useful_ps_command_bps,measurement_class,diagnostic_only,eligible_for_scaling,source_path,source_sha256
P10-J,soak_00224_1048576_d0,F_TO_R,3,1048576,1048576,fixed,2405157283,333333343,7.215471639751322,1162586.2339733497,1162586.2339733497,1162586.2339733497,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00225_4096_d1,R_TO_F,3,4096,4096,rotating,9800758,333333343,0.02940227314733408,1114471.6544806024,1114471.6544806024,1114471.6544806024,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00226_65536_d0,F_TO_R,3,65536,65536,fixed,150681836,333333343,0.45204549489068063,1159812.4656165193,1159812.4656165193,1159812.4656165193,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00227_1048576_d1,R_TO_F,3,1048576,1048576,rotating,2404219216,333333343,7.2126574388329345,1163039.8464282735,1163039.8464282735,1163039.8464282735,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00228_4096_d0,F_TO_R,3,4096,4096,fixed,9796955,333333343,0.02939086414766494,1114904.272135985,1114904.272135985,1114904.272135985,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00229_65536_d1,R_TO_F,3,65536,65536,rotating,150641998,333333343,0.45192598089414654,1160119.1835943651,1160119.1835943651,1160119.1835943651,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00230_1048576_d0,F_TO_R,3,1048576,1048576,fixed,2404215278,333333343,7.212645624833277,1163041.7514369295,1163041.7514369295,1163041.7514369295,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00231_4096_d1,R_TO_F,3,4096,4096,rotating,9802244,333333343,0.029406731147204795,1114302.702873342,1114302.702873342,1114302.702873342,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00232_65536_d0,F_TO_R,3,65536,65536,fixed,150632837,333333343,0.4518984978949436,1160189.7382758847,1160189.7382758847,1160189.7382758847,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00233_1048576_d1,R_TO_F,3,1048576,1048576,rotating,2404470168,333333343,7.213410294811101,1162918.461193628,1162918.461193628,1162918.461193628,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00234_4096_d0,F_TO_R,3,4096,4096,fixed,9801978,333333343,0.02940593314722794,1114332.9421290273,1114332.9421290273,1114332.9421290273,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00235_65536_d1,R_TO_F,3,65536,65536,rotating,150682581,333333343,0.4520477298906158,1159806.7313088034,1159806.7313088034,1159806.7313088034,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00236_1048576_d0,F_TO_R,3,1048576,1048576,fixed,2405144882,333333343,7.2154344367524015,1162592.2283032527,1162592.2283032527,1162592.2283032527,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00237_4096_d1,R_TO_F,3,4096,4096,rotating,9801870,333333343,0.029405609147237336,1114345.220190025,1114345.220190025,1114345.220190025,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00238_65536_d0,F_TO_R,3,65536,65536,fixed,150624802,333333343,0.45187439289564263,1160251.627980789,1160251.627980789,1160251.627980789,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00239_1048576_d1,R_TO_F,3,1048576,1048576,rotating,2405147981,333333343,7.2154437337521315,1162590.730319202,1162590.730319202,1162590.730319202,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00240_4096_d0,F_TO_R,3,4096,4096,fixed,9799281,333333343,0.029397842147462577,1114639.6336041389,1114639.6336041389,1114639.6336041389,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00241_65536_d1,R_TO_F,3,65536,65536,rotating,150686775,333333343,0.452060311890251,1159774.4509084092,1159774.4509084092,1159774.4509084092,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00242_1048576_d0,F_TO_R,3,1048576,1048576,fixed,2404213513,333333343,7.21264032983343,1163042.6052582227,1163042.6052582227,1163042.6052582227,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00243_4096_d1,R_TO_F,3,4096,4096,rotating,9803427,333333343,0.029410280147101876,1114168.237640164,1114168.237640164,1114168.237640164,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00244_65536_d0,F_TO_R,3,65536,65536,fixed,150643650,333333343,0.4519309368940028,1160106.4614060002,1160106.4614060002,1160106.4614060002,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00245_1048576_d1,R_TO_F,3,1048576,1048576,rotating,2404468452,333333343,7.213405146811251,1162919.291135097,1162919.291135097,1162919.291135097,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00246_4096_d0,F_TO_R,3,4096,4096,fixed,9796923,333333343,0.029390768147667723,1114907.9137831337,1114907.9137831337,1114907.9137831337,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00247_65536_d1,R_TO_F,3,65536,65536,rotating,150685086,333333343,0.4520552448903979,1159787.4505960331,1159787.4505960331,1159787.4505960331,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00248_1048576_d0,F_TO_R,3,1048576,1048576,fixed,2405170917,333333343,7.215512541750137,1162579.6437137544,1162579.6437137544,1162579.6437137544,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00249_4096_d1,R_TO_F,3,4096,4096,rotating,9802002,333333343,0.029406005147225852,1114330.2137077712,1114330.2137077712,1114330.2137077712,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00250_65536_d0,F_TO_R,3,65536,65536,fixed,150686758,333333343,0.4520602608902524,1159774.5817504681,1159774.5817504681,1159774.5817504681,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00251_1048576_d1,R_TO_F,3,1048576,1048576,rotating,2405171831,333333343,7.215515283750057,1162579.201916715,1162579.201916715,1162579.201916715,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00252_4096_d0,F_TO_R,3,4096,4096,fixed,9800638,333333343,0.02940191314734452,1114485.3001839267,1114485.3001839267,1114485.3001839267,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00253_65536_d1,R_TO_F,3,65536,65536,rotating,150683229,333333343,0.45204967389055944,1159801.743661758,1159801.743661758,1159801.743661758,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00254_1048576_d0,F_TO_R,3,1048576,1048576,fixed,2404458601,333333343,7.213375593812108,1162924.0555830821,1162924.0555830821,1162924.0555830821,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00255_4096_d1,R_TO_F,3,4096,4096,rotating,9798104,333333343,0.029394311147564977,1114773.530003764,1114773.530003764,1114773.530003764,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00256_65536_d0,F_TO_R,3,65536,65536,fixed,150632234,333333343,0.451896688894996,1160194.3826630362,1160194.3826630362,1160194.3826630362,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00257_1048576_d1,R_TO_F,3,1048576,1048576,rotating,2405150304,333333343,7.215450702751929,1162589.6074379159,1162589.6074379159,1162589.6074379159,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00258_4096_d0,F_TO_R,3,4096,4096,fixed,9797679,333333343,0.029393036147601952,1114821.8862267279,1114821.8862267279,1114821.8862267279,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00259_65536_d1,R_TO_F,3,65536,65536,rotating,150682767,333333343,0.45204828789059964,1159805.2996649842,1159805.2996649842,1159805.2996649842,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00260_1048576_d0,F_TO_R,3,1048576,1048576,fixed,2404215245,333333343,7.212645525833279,1163041.7674007155,1163041.7674007155,1163041.7674007155,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00261_4096_d1,R_TO_F,3,4096,4096,rotating,9801310,333333343,0.029403929147286054,1114408.8885489798,1114408.8885489798,1114408.8885489798,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00262_65536_d0,F_TO_R,3,65536,65536,fixed,150684412,333333343,0.4520532228904565,1159792.6382377495,1159792.6382377495,1159792.6382377495,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00263_1048576_d1,R_TO_F,3,1048576,1048576,rotating,2404220920,333333343,7.212662550832786,1163039.0221197077,1163039.0221197077,1163039.0221197077,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00264_4096_d0,F_TO_R,3,4096,4096,fixed,9801696,333333343,0.029405087147252474,1114365.00207964,1114365.00207964,1114365.00207964,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00265_65536_d1,R_TO_F,3,65536,65536,rotating,150628062,333333343,0.451884172895359,1160226.5169871468,1160226.5169871468,1160226.5169871468,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00266_1048576_d0,F_TO_R,3,1048576,1048576,fixed,2405154353,333333343,7.215462849751577,1162587.6502557024,1162587.6502557024,1162587.6502557024,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00267_4096_d1,R_TO_F,3,4096,4096,rotating,9800542,333333343,0.02940162514735287,1114496.2169871829,1114496.2169871829,1114496.2169871829,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00268_65536_d0,F_TO_R,3,65536,65536,fixed,150684290,333333343,0.45205285689046715,1159793.5772520413,1159793.5772520413,1159793.5772520413,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00269_1048576_d1,R_TO_F,3,1048576,1048576,rotating,2404472319,333333343,7.213416747810914,1162917.4208665714,1162917.4208665714,1162917.4208665714,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00270_4096_d0,F_TO_R,3,4096,4096,fixed,9797658,333333343,0.02939297314760378,1114824.2757018055,1114824.2757018055,1114824.2757018055,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00271_65536_d1,R_TO_F,3,65536,65536,rotating,150643248,333333343,0.4519297308940378,1160109.557215495,1160109.557215495,1160109.557215495,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00272_1048576_d0,F_TO_R,3,1048576,1048576,fixed,2405153071,333333343,7.215459003751689,1162588.2699407383,1162588.2699407383,1162588.2699407383,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00273_4096_d1,R_TO_F,3,4096,4096,rotating,9797953,333333343,0.029393858147578115,1114790.7102048765,1114790.7102048765,1114790.7102048765,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00274_65536_d0,F_TO_R,3,65536,65536,fixed,150682339,333333343,0.4520470038906369,1159808.593990461,1159808.593990461,1159808.593990461,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00275_1048576_d1,R_TO_F,3,1048576,1048576,rotating,2405171755,333333343,7.215515055750063,1162579.238652561,1162579.238652561,1162579.238652561,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00276_4096_d0,F_TO_R,3,4096,4096,fixed,9798208,333333343,0.029394623147555927,1114761.6975904165,1114761.6975904165,1114761.6975904165,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00277_65536_d1,R_TO_F,3,65536,65536,rotating,150686034,333333343,0.4520580888903154,1159780.1541102608,1159780.1541102608,1159780.1541102608,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00278_1048576_d0,F_TO_R,3,1048576,1048576,fixed,2405164757,333333343,7.215494061750673,1162582.621260546,1162582.621260546,1162582.621260546,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00279_4096_d1,R_TO_F,3,4096,4096,rotating,9799992,333333343,0.029399975147400722,1114558.7652953186,1114558.7652953186,1114558.7652953186,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00280_65536_d0,F_TO_R,3,65536,65536,fixed,150642927,333333343,0.4519287678940657,1160112.029254344,1160112.029254344,1160112.029254344,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00281_1048576_d1,R_TO_F,3,1048576,1048576,rotating,2405166438,333333343,7.215499104750526,1162581.808717449,1162581.808717449,1162581.808717449,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00282_4096_d0,F_TO_R,3,4096,4096,fixed,9802078,333333343,0.029406233147219237,1114321.5737952709,1114321.5737952709,1114321.5737952709,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00283_65536_d1,R_TO_F,3,65536,65536,rotating,150682381,333333343,0.4520471298906332,1159808.2707147028,1159808.2707147028,1159808.2707147028,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00284_1048576_d0,F_TO_R,3,1048576,1048576,fixed,2404210969,333333343,7.2126326978336515,1163043.8359240943,1163043.8359240943,1163043.8359240943,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00285_4096_d1,R_TO_F,3,4096,4096,rotating,9800921,333333343,0.0294027621473199,1114453.1196021272,1114453.1196021272,1114453.1196021272,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00286_65536_d0,F_TO_R,3,65536,65536,fixed,150621911,333333343,0.45186571989589414,1160273.8975658328,1160273.8975658328,1160273.8975658328,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00287_1048576_d1,R_TO_F,3,1048576,1048576,rotating,2405147412,333333343,7.215442026752181,1162591.005360192,1162591.005360192,1162591.005360192,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00288_4096_d0,F_TO_R,3,4096,4096,fixed,9801713,333333343,0.029405138147250993,1114363.0693353293,1114363.0693353293,1114363.0693353293,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00289_65536_d1,R_TO_F,3,65536,65536,rotating,150625724,333333343,0.4518771588955624,1160244.5259269525,1160244.5259269525,1160244.5259269525,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00290_1048576_d0,F_TO_R,3,1048576,1048576,fixed,2404219817,333333343,7.212659241832882,1163039.555694896,1163039.555694896,1163039.555694896,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00291_4096_d1,R_TO_F,3,4096,4096,rotating,9798943,333333343,0.029396828147491984,1114678.0814444986,1114678.0814444986,1114678.0814444986,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00292_65536_d0,F_TO_R,3,65536,65536,fixed,150686757,333333343,0.4520602578902525,1159774.5894470606,1159774.5894470606,1159774.5894470606,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00293_1048576_d1,R_TO_F,3,1048576,1048576,rotating,2404223993,333333343,7.212671769832519,1163037.535561498,1163037.535561498,1163037.535561498,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00294_4096_d0,F_TO_R,3,4096,4096,fixed,9800804,333333343,0.029402411147330075,1114466.4237162585,1114466.4237162585,1114466.4237162585,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00295_65536_d1,R_TO_F,3,65536,65536,rotating,150683805,333333343,0.45205140189050935,1159797.3102337308,1159797.3102337308,1159797.3102337308,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00296_1048576_d0,F_TO_R,3,1048576,1048576,fixed,2404451217,333333343,7.2133534418127505,1162927.6268891522,1162927.6268891522,1162927.6268891522,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00297_4096_d1,R_TO_F,3,4096,4096,rotating,9798688,333333343,0.029396063147514168,1114707.0897067036,1114707.0897067036,1114707.0897067036,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00298_65536_d0,F_TO_R,3,65536,65536,fixed,150684151,333333343,0.4520524398904792,1159794.64711444,1159794.64711444,1159794.64711444,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00299_1048576_d1,R_TO_F,3,1048576,1048576,rotating,2404221246,333333343,7.212663528832758,1163038.8644176153,1163038.8644176153,1163038.8644176153,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
