ack_frames,active_lane_count,application_goodput_bps,chip_cycles,configured_aggregate_raw_bps,configured_raw_bps_per_lane,data_frames,direction,dma_rx_completion_ticks,dma_tx_completion_ticks,encoded_transfer_bytes,frame_admission_duty_guard_cycles,frame_admission_duty_guard_us,frame_goodput_bps,integrity_verify_ticks,label,lane_mask,object_runtime_seconds,payload_prepare_ticks,pl_completion_ticks,ps_command_seconds,ps_to_ps_useful_goodput_bps,rate_select,rx_pulse_window_max_cycles,rx_pulse_window_min_cycles,scheduler_lane0_frames,scheduler_lane1_frames,theoretical_ack_air_bits,theoretical_data_air_bits,theoretical_serial_airtime_seconds,tx_attempts,tx_pulse_cycles,tx_retries,useful_bytes,window_high_watermark
10000,1,621512.7044038228,16,2000000,2000000,10000,0,5336565355,5318468873,2470000,20480,320,621512.7044038228,738947050,lane1_d0_r1_10000f,2,31.793396755991495,4518322794,5336616395,31.79339830999145,621512.7044038228,1,15,0,0,10000,1920000,22320000,12.12,10000,8,0,2470000,32
1,1,179330.82645621328,8,4000000,4000000,1,0,52276,699,31,20480,320,179330.82645621328,12674,lane1_d0_r2_fixed_short,2,0.0013829189598953502,71581,86381,0.001384409959852111,179330.82645621328,2,4,3,0,1,192,504,0.000174,1,8,0,31,1
1,1,681659.0453682719,8,4000000,4000000,1,0,205788,711,247,20480,320,681659.0453682719,60492,lane1_d0_r2_prbs,2,0.0028988099159345123,375131,239887,0.0029002979158913606,681659.0453682719,2,4,3,0,1,192,2232,0.000606,1,8,0,247,1
1,1,712575.9031444935,8,4000000,4000000,1,0,205788,704,247,20480,320,712575.9031444935,59544,lane1_d0_r2_zero,2,0.0027730379195819005,334092,239900,0.0027745199195389225,712575.9031444935,2,4,3,0,1,192,2232,0.000606,1,8,0,247,1
1,1,710304.3946502865,8,4000000,4000000,1,0,205792,686,247,20480,320,710304.3946502865,58858,lane1_d0_r2_one,2,0.002781905919324728,337764,239893,0.0027833909192816635,710304.3946502865,2,4,3,0,1,192,2232,0.000606,1,8,0,247,1
1,1,704530.1922212167,8,4000000,4000000,1,0,205827,723,247,20480,320,704530.1922212167,59551,lane1_d0_r2_increment,2,0.0028047059186635283,344607,239925,0.002806190918620463,704530.1922212167,2,4,3,0,1,192,2232,0.000606,1,8,0,247,1
1,1,699277.2097226424,8,4000000,4000000,1,0,205744,694,247,20480,320,699277.2097226424,60682,lane1_d0_r2_binary,2,0.0028257749180525273,350619,239849,0.0028272569180095492,699277.2097226424,2,4,3,0,1,192,2232,0.000606,1,8,0,247,1
100,1,677224.5690499916,8,4000000,4000000,100,0,33044350,21803099,24700,20480,320,677224.5690499916,5939243,lane1_d0_r2_100f,2,0.29177913653840504,57912150,33078467,0.29178070253835964,677224.5690499916,2,4,3,0,100,19200,223200,0.0606,100,8,0,24700,32
10000,1,763806.1889904947,8,4000000,4000000,10000,0,3316571480,3314490248,2470000,20480,320,763806.1889904947,774510068,lane1_d0_r2_10000f,2,25.87043714075732,4527181495,3316605591,25.87043869475728,763806.1889904947,2,4,3,0,10000,1920000,22320000,6.06,10000,8,0,2470000,32
1,1,130950.46122652,32,1000000,1000000,1,1,171760,710,31,20480,320,130950.46122652,12705,lane1_d1_r0_fixed_short,2,0.0018938459450784676,71623,256598,0.0018953339450353155,130950.46122652,0,31,0,0,1,192,504,0.000696,1,8,0,31,1
1,1,421941.21080126765,32,1000000,1000000,1,1,751543,705,247,20480,320,421941.21080126765,59214,lane1_d1_r0_prbs,2,0.004683116864189611,374631,836392,0.004684601864146546,421941.21080126765,0,31,0,0,1,192,2232,0.002424,1,8,0,247,1
1,1,432542.81698842515,32,1000000,1000000,1,1,751591,706,247,20480,320,432542.81698842515,59733,lane1_d1_r0_zero,2,0.0045683338675183175,335775,836454,0.004569818867475253,432542.81698842515,0,31,0,0,1,192,2232,0.002424,1,8,0,247,1
1,1,432202.2271765078,32,1000000,1000000,1,1,751532,696,247,20480,320,432202.2271765078,59214,lane1_d1_r0_one,2,0.004571933867413918,337567,836394,0.004573427867370592,432202.2271765078,0,31,0,0,1,192,2232,0.002424,1,8,0,247,1
1,1,429846.77948926116,32,1000000,1000000,1,1,751552,702,247,20480,320,429846.77948926116,60685,lane1_d1_r0_increment,2,0.004596986866687381,344489,836408,0.004598471866644316,429846.77948926116,0,31,0,0,1,192,2232,0.002424,1,8,0,247,1
1,1,428037.22998920595,32,1000000,1000000,1,1,751576,700,247,20480,320,428037.22998920595,59710,lane1_d1_r0_binary,2,0.004616420866123795,351922,836421,0.004617911866080556,428037.22998920595,0,31,0,0,1,192,2232,0.002424,1,8,0,247,1
100,1,435244.4815107093,32,1000000,1000000,100,1,93596918,62387831,24700,20480,320,435244.4815107093,15738719,lane1_d1_r0_100f,2,0.45399771483406626,41599030,93664879,0.4539992718340211,435244.4815107093,0,31,0,0,100,19200,223200,0.2424,100,8,0,24700,32
10000,1,448204.42895452346,32,1000000,1000000,10000,1,9376534450,9344736680,2470000,20480,320,448204.42895452346,841857829,lane1_d1_r0_10000f,2,44.08702530247626,4473285379,9376619318,44.08702686247622,448204.42895452346,0,31,0,0,10000,1920000,22320000,24.24,10000,8,0,2470000,32
1,1,156270.8774055002,16,2000000,2000000,1,1,86390,707,31,20480,320,156270.8774055002,12717,lane1_d1_r1_fixed_short,2,0.0015869879539773494,71586,154327,0.0015884699539343713,156270.8774055002,1,15,0,0,1,192,504,0.000348,1,8,0,31,1
1,1,562320.3960670584,16,2000000,2000000,1,1,393367,699,247,20480,320,562320.3960670584,60064,lane1_d1_r1_prbs,2,0.0035140108980936838,376084,444392,0.003515501898050445,562320.3960670584,1,15,0,0,1,192,2232,0.001212,1,8,0,247,1
1,1,583237.7181545132,16,2000000,2000000,1,1,393409,723,247,20480,320,583237.7181545132,59872,lane1_d1_r1_zero,2,0.003387983901748467,334136,444488,0.003389468901705402,583237.7181545132,1,15,0,0,1,192,2232,0.001212,1,8,0,247,1
1,1,581445.4914888565,16,2000000,2000000,1,1,393421,709,247,20480,320,581445.4914888565,59077,lane1_d1_r1_one,2,0.00339842690144562,338510,444438,0.003399908901402642,581445.4914888565,1,15,0,0,1,192,2232,0.001212,1,8,0,247,1
1,1,578504.9854492533,16,2000000,2000000,1,1,393398,687,247,20480,320,578504.9854492533,59411,lane1_d1_r1_increment,2,0.0034157009009446737,343929,444410,0.003417182900901696,578504.9854492533,1,15,0,0,1,192,2232,0.001212,1,8,0,247,1
1,1,574519.6632849673,16,2000000,2000000,1,1,393361,707,247,20480,320,574519.6632849673,59435,lane1_d1_r1_binary,2,0.003439394900257548,351798,444379,0.003440882900214396,574519.6632849673,1,15,0,0,1,192,2232,0.001212,1,8,0,247,1
100,1,522860.90631881304,16,2000000,2000000,100,1,67930458,35123546,24700,20480,320,522860.90631881304,5934288,lane1_d1_r1_100f,2,0.3779207770402975,51778688,67930754,0.37792234004025216,522860.90631881304,1,15,0,0,100,19200,223200,0.1212,100,8,0,24700,32
10000,1,607620.766606085,16,2000000,2000000,10000,1,5336563005,5319251137,2470000,20480,320,607620.766606085,769895686,lane1_d1_r1_10000f,2,32.52028417391176,4726357709,5336614034,32.520285724911716,607620.766606085,1,15,0,0,10000,1920000,22320000,12.12,10000,8,0,2470000,32
1,1,179302.43200027762,8,4000000,4000000,1,1,52281,705,31,20480,320,179302.43200027762,12706,lane1_d1_r2_fixed_short,2,0.0013831379598889992,71561,86386,0.0013846199598460212,179302.43200027762,2,4,3,0,1,192,504,0.000174,1,8,0,31,1
1,1,681251.5367131132,8,4000000,4000000,1,1,205807,720,247,20480,320,681251.5367131132,60106,lane1_d1_r2_prbs,2,0.0029005439158842263,375971,239919,0.0029020289158411612,681251.5367131132,2,4,3,0,1,192,2232,0.000606,1,8,0,247,1
1,1,712715.4628967771,8,4000000,4000000,1,1,205761,714,247,20480,320,712715.4628967771,59413,lane1_d1_r2_zero,2,0.0027724949195976475,334122,239859,0.0027739829195544954,712715.4628967771,2,4,3,0,1,192,2232,0.000606,1,8,0,247,1
1,1,707689.7716282307,8,4000000,4000000,1,1,205815,724,247,20480,320,707689.7716282307,59820,lane1_d1_r2_one,2,0.0027921839190266666,340195,239915,0.0027936689189836015,707689.7716282307,2,4,3,0,1,192,2232,0.000606,1,8,0,247,1
1,1,703512.0621710966,8,4000000,4000000,1,1,205766,698,247,20480,320,703512.0621710966,60460,lane1_d1_r2_increment,2,0.002808764918545817,345115,239858,0.0028102469185028395,703512.0621710966,2,4,3,0,1,192,2232,0.000606,1,8,0,247,1
1,1,700028.5740971013,8,4000000,4000000,1,1,205768,705,247,20480,320,700028.5740971013,59768,lane1_d1_r2_binary,2,0.0028227419181404844,350411,239886,0.002824241918096984,700028.5740971013,2,4,3,0,1,192,2232,0.000606,1,8,0,247,1
100,1,747381.1411188917,8,4000000,4000000,100,1,39753496,21793982,24700,20480,320,747381.1411188917,6934451,lane1_d1_r2_100f,2,0.2643898663326939,41111758,39753795,0.264391414332649,747381.1411188917,2,4,3,0,100,19200,223200,0.0606,100,8,0,24700,32
10000,1,754515.2337377316,8,4000000,4000000,10000,1,3316583855,3305385370,2470000,20480,320,754515.2337377316,753700966,lane1_d1_r2_10000f,2,26.18900072051898,4654718379,3316617967,26.189002274518934,754515.2337377316,2,4,3,0,10000,1920000,22320000,6.06,10000,8,0,2470000,32
