ack_frames,active_lane_count,application_goodput_bps,chip_cycles,configured_aggregate_raw_bps,configured_raw_bps_per_lane,data_frames,direction,dma_rx_completion_ticks,dma_tx_completion_ticks,encoded_transfer_bytes,frame_admission_duty_guard_cycles,frame_admission_duty_guard_us,frame_goodput_bps,integrity_verify_ticks,label,lane_mask,object_runtime_seconds,payload_prepare_ticks,pl_completion_ticks,ps_command_seconds,ps_to_ps_useful_goodput_bps,rate_select,rx_pulse_window_max_cycles,rx_pulse_window_min_cycles,scheduler_lane0_frames,scheduler_lane1_frames,theoretical_ack_air_bits,theoretical_data_air_bits,theoretical_serial_airtime_seconds,tx_attempts,tx_pulse_cycles,tx_retries,useful_bytes,window_high_watermark
10000,1,586143.6866575525,16,2000000,2000000,10000,0,6999470252,6979070912,2470000,20480,320,586143.6866575525,589682768,lane0_d0_r1_10000f,1,33.71187039935576,3644173977,6999521306,33.711871911355715,586143.6866575525,1,15,0,10000,0,1920000,22320000,12.12,10000,8,0,2470000,32
1,1,179288.04372314745,8,4000000,4000000,1,0,52296,707,31,20480,320,179288.04372314745,12798,lane0_d0_r2_fixed_short,1,0.0013832489598857801,71555,86416,0.0013847189598431501,179288.04372314745,2,4,3,1,0,192,504,0.000174,1,8,0,31,1
1,1,681832.6312472569,8,4000000,4000000,1,0,205807,695,247,20480,320,681832.6312472569,59858,lane0_d0_r2_prbs,1,0.0028980719159559143,375472,239927,0.0028995329159135453,681832.6312472569,2,4,3,1,0,192,2232,0.000606,1,8,0,247,1
1,1,712276.9204636144,8,4000000,4000000,1,0,205768,689,247,20480,320,712276.9204636144,59952,lane0_d0_r2_zero,1,0.0027742019195481442,334200,239867,0.0027756689195056012,712276.9204636144,2,4,3,1,0,192,2232,0.000606,1,8,0,247,1
1,1,708403.7102657589,8,4000000,4000000,1,0,205799,703,247,20480,320,708403.7102657589,59147,lane0_d0_r2_one,1,0.0027893699191082724,339948,239897,0.0027908339190658164,708403.7102657589,2,4,3,1,0,192,2232,0.000606,1,8,0,247,1
1,1,704260.5112674551,8,4000000,4000000,1,0,205791,680,247,20480,320,704260.5112674551,59852,lane0_d0_r2_increment,1,0.0028057799186323824,344741,239892,0.0028072469185898394,704260.5112674551,2,4,3,1,0,192,2232,0.000606,1,8,0,247,1
1,1,700059.8229812344,8,4000000,4000000,1,0,205749,696,247,20480,320,700059.8229812344,59532,lane0_d0_r2_binary,1,0.0028226159181441385,350673,239857,0.0028240919181013345,700059.8229812344,2,4,3,1,0,192,2232,0.000606,1,8,0,247,1
100,1,721273.6575851089,8,4000000,4000000,100,0,48510889,32784911,24700,20480,320,721273.6575851089,5932211,lane0_d0_r2_100f,1,0.2739598180551653,36513378,48545002,0.27396128805512265,721273.6575851089,2,4,3,100,0,19200,223200,0.0606,100,8,0,24700,32
10000,1,714615.2577759649,8,4000000,4000000,10000,0,4981656134,4965930176,2470000,20480,320,714615.2577759649,587868408,lane0_d0_r2_10000f,1,27.65124279811396,3643610163,4981690268,27.651244307113917,714615.2577759649,2,4,3,10000,0,1920000,22320000,6.06,10000,8,0,2470000,32
1,1,130950.66866260825,32,1000000,1000000,1,1,171749,718,31,20480,320,130950.66866260825,12771,lane0_d1_r0_fixed_short,1,0.0018938429450785547,71561,256616,0.0018953159450358376,130950.66866260825,0,31,0,1,0,192,504,0.000696,1,8,0,31,1
1,1,421407.7828862807,32,1000000,1000000,1,1,751587,732,247,20480,320,421407.7828862807,60581,lane0_d1_r0_prbs,1,0.004689044864017699,375213,836457,0.004690511863975156,421407.7828862807,0,31,0,1,0,192,2232,0.002424,1,8,0,247,1
1,1,432964.75616678956,32,1000000,1000000,1,1,751537,693,247,20480,320,432964.75616678956,59851,lane0_d1_r0_zero,1,0.004563881867647426,334303,836406,0.004565351867604796,432964.75616678956,0,31,0,1,0,192,2232,0.002424,1,8,0,247,1
1,1,431567.32696989947,32,1000000,1000000,1,1,751584,694,247,20480,320,431567.32696989947,60325,lane0_d1_r0_one,1,0.004578659867218864,338718,836424,0.004580123867176408,431567.32696989947,0,31,0,1,0,192,2232,0.002424,1,8,0,247,1
1,1,430005.61168274726,32,1000000,1000000,1,1,751580,677,247,20480,320,430005.61168274726,59805,lane0_d1_r0_increment,1,0.004595288866736623,344762,836431,0.0045967558666940795,430005.61168274726,0,31,0,1,0,192,2232,0.002424,1,8,0,247,1
1,1,427777.58452103304,32,1000000,1000000,1,1,751541,694,247,20480,320,427777.58452103304,60342,lane0_d1_r0_binary,1,0.004619222866042537,352263,836393,0.004620686866000081,427777.58452103304,0,31,0,1,0,192,2232,0.002424,1,8,0,247,1
100,1,470102.9759358909,32,1000000,1000000,100,1,97326696,65431618,24700,20480,320,470102.9759358909,5874214,lane0_d1_r0_100f,1,0.4203334378103303,36496065,97411576,0.42033490481028773,470102.9759358909,0,31,0,100,0,19200,223200,0.2424,100,8,0,24700,32
10000,1,465073.2920856058,32,1000000,1000000,10000,1,9924782007,9892886899,2470000,20480,320,465073.2920856058,589685842,lane0_d1_r0_10000f,1,42.487926819850124,3644177664,9924866852,42.48792828685008,465073.2920856058,0,31,0,10000,0,1920000,22320000,24.24,10000,8,0,2470000,32
1,1,156547.87157519977,16,2000000,2000000,1,1,86371,690,31,20480,320,156547.87157519977,12626,lane0_d1_r1_fixed_short,1,0.0015841799540587814,70816,154301,0.0015856469540162384,156547.87157519977,1,15,0,1,0,192,504,0.000348,1,8,0,31,1
1,1,562503.3611578915,16,2000000,2000000,1,1,393382,680,247,20480,320,562503.3611578915,60201,lane0_d1_r1_prbs,1,0.003512867898126831,375588,444414,0.003514337898084201,562503.3611578915,1,15,0,1,0,192,2232,0.001212,1,8,0,247,1
1,1,582195.329268573,16,2000000,2000000,1,1,393422,720,247,20480,320,582195.329268573,59682,lane0_d1_r1_zero,1,0.003394049901572553,336493,444462,0.00339551690153001,582195.329268573,1,15,0,1,0,192,2232,0.001212,1,8,0,247,1
1,1,581144.8663246265,16,2000000,2000000,1,1,393392,688,247,20480,320,581144.8663246265,59217,lane0_d1_r1_one,1,0.003400184901394638,339003,444411,0.003401648901352182,581144.8663246265,1,15,0,1,0,192,2232,0.001212,1,8,0,247,1
1,1,578272.8772773884,16,2000000,2000000,1,1,393398,698,247,20480,320,578272.8772773884,59836,lane0_d1_r1_increment,1,0.0034170719009049147,344076,444403,0.0034185389008623717,578272.8772773884,1,15,0,1,0,192,2232,0.001212,1,8,0,247,1
1,1,574263.7036590129,16,2000000,2000000,1,1,393425,718,247,20480,320,574263.7036590129,59677,lane0_d1_r1_binary,1,0.003440927900213091,352129,444444,0.003442391900170635,574263.7036590129,1,15,0,1,0,192,2232,0.001212,1,8,0,247,1
100,1,602853.4631816196,16,2000000,2000000,100,1,66524888,46125542,24700,20480,320,602853.4631816196,5868252,lane0_d1_r1_100f,1,0.32777451249453915,36484678,66575895,0.3277759734944968,602853.4631816196,1,15,0,100,0,19200,223200,0.1212,100,8,0,24700,32
10000,1,585830.7023522346,16,2000000,2000000,10000,1,6999520703,6979121381,2470000,20480,320,585830.7023522346,593863675,lane0_d1_r1_10000f,1,33.72988121083345,3645946197,6999571764,33.7298827228334,585830.7023522346,1,15,0,10000,0,1920000,22320000,12.12,10000,8,0,2470000,32
1,1,179635.1719803908,8,4000000,4000000,1,1,52263,692,31,20480,320,179635.1719803908,12690,lane0_d1_r2_fixed_short,1,0.0013805759599632972,70797,86358,0.0013820369599209282,179635.1719803908,2,4,3,1,0,192,504,0.000174,1,8,0,31,1
1,1,682076.2238466406,8,4000000,4000000,1,1,205821,705,247,20480,320,682076.2238466406,59818,lane0_d1_r2_prbs,1,0.0028970369159859294,375147,239926,0.0028985009159434734,682076.2238466406,2,4,3,1,0,192,2232,0.000606,1,8,0,247,1
1,1,711641.2612558884,8,4000000,4000000,1,1,205769,679,247,20480,320,711641.2612558884,59953,lane0_d1_r2_zero,1,0.0027766799194762822,335048,239868,0.0027781439194338262,711641.2612558884,2,4,3,1,0,192,2232,0.000606,1,8,0,247,1
1,1,709143.5216382076,8,4000000,4000000,1,1,205758,707,247,20480,320,709143.5216382076,60256,lane0_d1_r2_one,1,0.0027864599191926623,337944,239865,0.0027879299191500323,709143.5216382076,2,4,3,1,0,192,2232,0.000606,1,8,0,247,1
1,1,703956.4264180304,8,4000000,4000000,1,1,205734,683,247,20480,320,703956.4264180304,60779,lane0_d1_r2_increment,1,0.0028069919185972343,344301,239833,0.0028084589185546913,703956.4264180304,2,4,3,1,0,192,2232,0.000606,1,8,0,247,1
1,1,699113.9217084419,8,4000000,4000000,1,1,205793,712,247,20480,320,699113.9217084419,60814,lane0_d1_r2_binary,1,0.0028264349180333872,350706,239894,0.002827901917990844,699113.9217084419,2,4,3,1,0,192,2232,0.000606,1,8,0,247,1
100,1,721747.9471363182,8,4000000,4000000,100,1,48510825,32784826,24700,20480,320,721747.9471363182,5889931,lane0_d1_r2_100f,1,0.27377978806038616,36495652,48544957,0.2737812520603437,721747.9471363182,2,4,3,100,0,19200,223200,0.0606,100,8,0,24700,32
10000,1,714412.2918307721,8,4000000,4000000,10000,1,4981708144,4965982150,2470000,20480,320,714412.2918307721,589868558,lane0_d1_r2_10000f,1,27.65909857088614,3644176590,4981742284,27.6591000408861,714412.2918307721,2,4,3,10000,0,1920000,22320000,6.06,10000,8,0,2470000,32
