sample|module|direction|lane_mask|tail_cycles|sender_raw|sender_raw_while_tx|sender_blanked_raw|sender_blanked_frame|sender_blanked_crc_valid|sender_local_source_reject|sender_accepted_remote|receiver_raw|receiver_accepted_remote|sender_last_txd_rise|sender_last_txd_fall|sender_first_rxd_after_tx|sender_last_rxd_after_tx|sender_overlap_violation|sender_admission_violation|sender_non_target_accepted|sender_cross_lane_accepted|receiver_overlap_violation|receiver_admission_violation|receiver_non_target_accepted|receiver_cross_lane_accepted
196|F1|0|2|0|1|1|1|0|0|0|0|1|0|2067140981|2067140989|0|0|0|0|0|0|0|0|0|0
197|F1|0|2|0|1|1|1|0|0|0|0|1|0|2081636716|2081636724|0|0|0|0|0|0|0|0|0|0
198|F1|0|2|0|1|1|1|0|0|0|0|1|0|2091473249|2091473257|0|0|0|0|0|0|0|0|0|0
199|F1|0|2|0|1|1|1|0|0|0|0|1|0|2100631809|2100631817|0|0|0|0|0|0|0|0|0|0
200|F1|0|2|0|1|1|1|0|0|0|0|1|0|2108942234|2108942242|0|0|0|0|0|0|0|0|0|0
201|F1|0|2|0|1|1|1|0|0|0|0|1|0|2118737379|2118737387|0|0|0|0|0|0|0|0|0|0
202|F1|0|2|0|1|1|1|0|0|0|0|1|0|2127298429|2127298437|0|0|0|0|0|0|0|0|0|0
203|F1|0|2|0|1|1|1|0|0|0|0|1|0|2139136627|2139136635|0|0|0|0|0|0|0|0|0|0
204|F1|0|2|0|1|1|1|0|0|0|0|1|0|2147479142|2147479150|0|0|0|0|0|0|0|0|0|0
205|F1|0|2|0|1|1|1|0|0|0|0|1|0|2160259073|2160259081|0|0|0|0|0|0|0|0|0|0
206|F1|0|2|0|1|1|1|0|0|0|0|1|0|2169735742|2169735750|0|0|0|0|0|0|0|0|0|0
207|F1|0|2|0|1|1|1|0|0|0|0|1|0|2178701571|2178701579|0|0|0|0|0|0|0|0|0|0
208|F1|0|2|0|1|1|1|0|0|0|0|1|0|2188046492|2188046500|0|0|0|0|0|0|0|0|0|0
209|F1|0|2|0|1|1|1|0|0|0|0|1|0|2199747070|2199747078|0|0|0|0|0|0|0|0|0|0
210|F1|0|2|0|1|1|1|0|0|0|0|1|0|2208443101|2208443109|0|0|0|0|0|0|0|0|0|0
211|F1|0|2|0|1|1|1|0|0|0|0|1|0|2217634118|2217634126|0|0|0|0|0|0|0|0|0|0
212|F1|0|2|0|1|1|1|0|0|0|0|1|0|2230471528|2230471536|0|0|0|0|0|0|0|0|0|0
213|F1|0|2|0|1|1|1|0|0|0|0|1|0|2240003224|2240003232|0|0|0|0|0|0|0|0|0|0
214|F1|0|2|0|1|1|1|0|0|0|0|1|0|2248105217|2248105225|0|0|0|0|0|0|0|0|0|0
215|F1|0|2|0|1|1|1|0|0|0|0|1|0|2260331101|2260331109|0|0|0|0|0|0|0|0|0|0
216|F1|0|2|0|1|1|1|0|0|0|0|1|0|2277361635|2277361643|0|0|0|0|0|0|0|0|0|0
217|F1|0|2|0|1|1|1|0|0|0|0|1|0|2289745492|2289745500|0|0|0|0|0|0|0|0|0|0
218|F1|0|2|0|1|1|1|0|0|0|0|1|0|2296186004|2296186012|0|0|0|0|0|0|0|0|0|0
219|F1|0|2|0|1|1|1|0|0|0|0|1|0|2305996833|2305996841|0|0|0|0|0|0|0|0|0|0
220|F1|0|2|0|1|1|1|0|0|0|0|1|0|2319351567|2319351575|0|0|0|0|0|0|0|0|0|0
221|F1|0|2|0|1|1|1|0|0|0|0|1|0|2328217889|2328217897|0|0|0|0|0|0|0|0|0|0
222|F1|0|2|0|1|1|1|0|0|0|0|1|0|2339292906|2339292914|0|0|0|0|0|0|0|0|0|0
223|F1|0|2|0|1|1|1|0|0|0|0|1|0|2348580204|2348580212|0|0|0|0|0|0|0|0|0|0
224|F1|0|2|0|1|1|1|0|0|0|0|1|0|2357353292|2357353300|0|0|0|0|0|0|0|0|0|0
225|F1|0|2|0|1|1|1|0|0|0|0|1|0|2367289492|2367289500|0|0|0|0|0|0|0|0|0|0
226|F1|0|2|0|1|1|1|0|0|0|0|1|0|2379915052|2379915060|0|0|0|0|0|0|0|0|0|0
227|F1|0|2|0|1|1|1|0|0|0|0|1|0|2389482284|2389482292|0|0|0|0|0|0|0|0|0|0
228|F1|0|2|0|1|1|1|0|0|0|0|1|0|2400700596|2400700604|0|0|0|0|0|0|0|0|0|0
