ack_frames,active_lane_count,application_goodput_bps,chip_cycles,configured_aggregate_raw_bps,configured_raw_bps_per_lane,data_frames,direction,dma_rx_completion_ticks,dma_tx_completion_ticks,encoded_transfer_bytes,frame_admission_duty_guard_cycles,frame_admission_duty_guard_us,frame_goodput_bps,integrity_verify_ticks,label,lane_mask,object_runtime_seconds,payload_prepare_ticks,pl_completion_ticks,ps_command_seconds,ps_to_ps_useful_goodput_bps,rate_select,rx_pulse_window_max_cycles,rx_pulse_window_min_cycles,scheduler_lane0_frames,scheduler_lane1_frames,theoretical_ack_air_bits,theoretical_data_air_bits,theoretical_serial_airtime_seconds,tx_attempts,tx_pulse_cycles,tx_retries,useful_bytes,window_high_watermark
1,1,583178.3328313159,16,2000000,2000000,1,0,393387,666,247,20480,320,583178.3328313159,60242,lane0_d0_r1_zero,1,0.003388328901738462,334476,444399,0.003389822901695136,583178.3328313159,1,15,0,1,0,192,2232,0.001212,1,8,0,247,1
1,1,581509.1448796444,16,2000000,2000000,1,0,393355,687,247,20480,320,581509.1448796444,59921,lane0_d0_r1_one,1,0.003398054901456408,338103,444374,0.003399551901412995,581509.1448796444,1,15,0,1,0,192,2232,0.001212,1,8,0,247,1
1,1,578461.8002409867,16,2000000,2000000,1,0,393421,697,247,20480,320,578461.8002409867,59401,lane0_d0_r1_increment,1,0.003415955900937279,344467,444460,0.0034174469008940397,578461.8002409867,1,15,0,1,0,192,2232,0.001212,1,8,0,247,1
1,1,574303.2598114739,16,2000000,2000000,1,0,393414,689,247,20480,320,574303.2598114739,60085,lane0_d0_r1_binary,1,0.003440690900219964,352030,444425,0.0034421819001767247,574303.2598114739,1,15,0,1,0,192,2232,0.001212,1,8,0,247,1
100,1,645319.054860645,16,2000000,2000000,100,0,53216835,35132664,24700,20480,320,645319.054860645,6955860,lane0_d0_r1_100f,1,0.30620512212005147,40160613,53267881,0.30620668512000615,645319.054860645,1,15,0,100,0,19200,223200,0.1212,100,8,0,24700,32
10000,1,643658.6887061191,16,2000000,2000000,10000,0,5336556233,5318627562,2470000,20480,320,643658.6887061191,681687124,lane0_d0_r1_10000f,1,30.699500133714498,4210960071,5336607273,30.69950169371445,643658.6887061191,1,15,0,10000,0,1920000,22320000,12.12,10000,8,0,2470000,32
1,1,179476.05094224925,8,4000000,4000000,1,0,52349,697,31,20480,320,179476.05094224925,12635,lane0_d0_r2_fixed_short,1,0.001381799959927801,71628,86449,0.0013832939598844751,179476.05094224925,2,4,3,1,0,192,504,0.000174,1,8,0,31,1
1,1,681592.7391417727,8,4000000,4000000,1,0,205789,709,247,20480,320,681592.7391417727,59858,lane0_d0_r2_prbs,1,0.0028990919159263343,376266,239893,0.0029005799158831826,681592.7391417727,2,4,3,1,0,192,2232,0.000606,1,8,0,247,1
1,1,711173.3234085788,8,4000000,4000000,1,0,205751,652,247,20480,320,711173.3234085788,60043,lane0_d0_r2_zero,1,0.0027785069194232992,335939,239875,0.0027800039193798865,711173.3234085788,2,4,3,1,0,192,2232,0.000606,1,8,0,247,1
1,1,710742.0446364695,8,4000000,4000000,1,0,205747,661,247,20480,320,710742.0446364695,58943,lane0_d0_r2_one,1,0.0027801929193744055,337600,239851,0.0027816869193310794,710742.0446364695,2,4,3,1,0,192,2232,0.000606,1,8,0,247,1
1,1,703725.5275729697,8,4000000,4000000,1,0,205803,697,247,20480,320,703725.5275729697,60680,lane0_d0_r2_increment,1,0.0028079129185705253,345044,239922,0.002809406918527199,703725.5275729697,2,4,3,1,0,192,2232,0.000606,1,8,0,247,1
1,1,699481.4270355228,8,4000000,4000000,1,0,205870,721,247,20480,320,699481.4270355228,60356,lane0_d0_r2_binary,1,0.0028249499180764523,350929,239968,0.002826443918033126,699481.4270355228,2,4,3,1,0,192,2232,0.000606,1,8,0,247,1
100,1,812078.1269372517,8,4000000,4000000,100,0,33043655,21799826,24700,20480,320,812078.1269372517,5891765,lane0_d0_r2_100f,1,0.24332634194353608,41809812,33077794,0.24332789894349094,812078.1269372517,2,4,3,100,0,19200,223200,0.0606,100,8,0,24700,32
10000,1,805627.7974656184,8,4000000,4000000,10000,0,3316991750,3305336025,2470000,20480,320,805627.7974656184,673509690,lane0_d0_r2_10000f,1,24.52745555970379,4180402756,3316992054,24.527457128703745,805627.7974656184,2,4,3,10000,0,1920000,22320000,6.06,10000,8,0,2470000,32
1,1,131015.21318604688,32,1000000,1000000,1,1,171699,733,31,20480,320,131015.21318604688,12733,lane0_d1_r0_fixed_short,1,0.0018929099451056115,71744,256565,0.0018944099450621116,131015.21318604688,0,31,0,1,0,192,504,0.000696,1,8,0,31,1
1,1,421460.36380901193,32,1000000,1000000,1,1,751589,729,247,20480,320,421460.36380901193,59738,lane0_d1_r0_prbs,1,0.004688459864034664,376284,836432,0.004689950863991425,421460.36380901193,0,31,0,1,0,192,2232,0.002424,1,8,0,247,1
1,1,432748.56592998677,32,1000000,1000000,1,1,751618,688,247,20480,320,432748.56592998677,59624,lane0_d1_r0_zero,1,0.004566161867581305,335609,836480,0.004567649867538154,432748.56592998677,0,31,0,1,0,192,2232,0.002424,1,8,0,247,1
1,1,431870.1018050684,32,1000000,1000000,1,1,751591,713,247,20480,320,431870.1018050684,59255,lane0_d1_r0_one,1,0.004575449867311954,339069,836449,0.0045769438672686276,431870.1018050684,0,31,0,1,0,192,2232,0.002424,1,8,0,247,1
1,1,430258.4135667268,32,1000000,1000000,1,1,751620,728,247,20480,320,430258.4135667268,59899,lane0_d1_r0_increment,1,0.004592588866814923,344084,836478,0.004594079866771684,430258.4135667268,0,31,0,1,0,192,2232,0.002424,1,8,0,247,1
1,1,428144.9056616529,32,1000000,1000000,1,1,751571,682,247,20480,320,428144.9056616529,60191,lane0_d1_r0_binary,1,0.0046152598661574635,351507,836421,0.004616750866114225,428144.9056616529,0,31,0,1,0,192,2232,0.002424,1,8,0,247,1
100,1,458781.6213694474,32,1000000,1000000,100,1,93593459,61786457,24700,20480,320,458781.6213694474,6619269,lane0_d1_r0_100f,1,0.4307060065095258,42941602,93678340,0.43070756650948055,458781.6213694474,0,31,0,100,0,19200,223200,0.2424,100,8,0,24700,32
10000,1,461845.96505186387,32,1000000,1000000,10000,1,9376521987,9344739149,2470000,20480,320,461845.96505186387,684188151,lane0_d1_r0_10000f,1,42.78482761624,4195520690,9376606843,42.78482917623995,461845.96505186387,0,31,0,10000,0,1920000,22320000,24.24,10000,8,0,2470000,32
1,1,156587.0138806807,16,2000000,2000000,1,1,86416,684,31,20480,320,156587.0138806807,12718,lane0_d1_r1_fixed_short,1,0.0015837839540702653,70951,154351,0.0015852689540272003,156587.0138806807,1,15,0,1,0,192,504,0.000348,1,8,0,31,1
1,1,562347.2811118766,16,2000000,2000000,1,1,393379,696,247,20480,320,562347.2811118766,60143,lane0_d1_r1_prbs,1,0.003513842898098556,376335,444393,0.003515330898055404,562347.2811118766,1,15,0,1,0,192,2232,0.001212,1,8,0,247,1
1,1,582585.6593430699,16,2000000,2000000,1,1,393374,660,247,20480,320,582585.6593430699,60176,lane0_d1_r1_zero,1,0.0033917759016384988,335703,444405,0.0033932669015952596,582585.6593430699,1,15,0,1,0,192,2232,0.001212,1,8,0,247,1
1,1,582107.8600183823,16,2000000,2000000,1,1,393399,707,247,20480,320,582107.8600183823,59149,lane0_d1_r1_one,1,0.003394559901557763,337578,444416,0.003396047901514611,582107.8600183823,1,15,0,1,0,192,2232,0.001212,1,8,0,247,1
1,1,578497.8721478753,16,2000000,2000000,1,1,393417,694,247,20480,320,578497.8721478753,59182,lane0_d1_r1_increment,1,0.003415742900943456,344586,444442,0.003417239900900043,578497.8721478753,1,15,0,1,0,192,2232,0.001212,1,8,0,247,1
1,1,573948.950874212,16,2000000,2000000,1,1,393414,696,247,20480,320,573948.950874212,60349,lane0_d1_r1_binary,1,0.0034428149001583678,352471,444439,0.003444305900115129,573948.950874212,1,15,0,1,0,192,2232,0.001212,1,8,0,247,1
100,1,622097.6519891324,16,2000000,2000000,100,1,53223395,35123975,24700,20480,320,622097.6519891324,7349178,lane0_d1_r1_100f,1,0.31763501978858444,44925222,53274432,0.3176365827885391,622097.6519891324,1,15,0,100,0,19200,223200,0.1212,100,8,0,24700,32
10000,1,644375.4976782529,16,2000000,2000000,10000,1,5336567150,5319679128,2470000,20480,320,644375.4976782529,687662040,lane0_d1_r1_10000f,1,30.665349739704858,4193590758,5336618197,30.665351296704813,644375.4976782529,1,15,0,10000,0,1920000,22320000,12.12,10000,8,0,2470000,32
1,1,179445.27331178542,8,4000000,4000000,1,1,52330,731,31,20480,320,179445.27331178542,12726,lane0_d1_r2_fixed_short,1,0.0013820369599209282,71553,86441,0.0013835279598776891,179445.27331178542,2,4,3,1,0,192,504,0.000174,1,8,0,31,1
1,1,681358.6543939357,8,4000000,4000000,1,1,205820,702,247,20480,320,681358.6543939357,60541,lane0_d1_r2_prbs,1,0.0029000879158974503,375941,239923,0.0029015849158540376,681358.6543939357,2,4,3,1,0,192,2232,0.000606,1,8,0,247,1
1,1,712931.4641627476,8,4000000,4000000,1,1,205796,714,247,20480,320,712931.4641627476,59619,lane0_d1_r2_zero,1,0.002771654919622007,334017,239907,0.0027731489195786815,712931.4641627476,2,4,3,1,0,192,2232,0.000606,1,8,0,247,1
1,1,709264.9371169888,8,4000000,4000000,1,1,205798,709,247,20480,320,709264.9371169888,59238,lane0_d1_r2_one,1,0.0027859829192064954,339152,239904,0.0027874799191630823,709264.9371169888,2,4,3,1,0,192,2232,0.000606,1,8,0,247,1
1,1,703999.3135664868,8,4000000,4000000,1,1,205739,665,247,20480,320,703999.3135664868,60895,lane0_d1_r2_increment,1,0.0028068209186021932,344551,239850,0.0028083149185588675,703999.3135664868,2,4,3,1,0,192,2232,0.000606,1,8,0,247,1
1,1,698239.4039890812,8,4000000,4000000,1,1,205795,711,247,20480,320,698239.4039890812,60613,lane0_d1_r2_binary,1,0.0028299749179307274,352407,239900,0.0028314719178873142,698239.4039890812,2,4,3,1,0,192,2232,0.000606,1,8,0,247,1
100,1,805139.6566457587,8,4000000,4000000,100,1,33033055,21802641,24700,20480,320,805139.6566457587,5892655,lane0_d1_r2_100f,1,0.24542326088272542,42518485,33067183,0.24542482688268002,805139.6566457587,2,4,3,100,0,19200,223200,0.0606,100,8,0,24700,32
10000,1,804839.5119436315,8,4000000,4000000,10000,1,3316569777,3305338510,2470000,20480,320,804839.5119436315,676044704,lane0_d1_r2_10000f,1,24.551478533007124,4187248362,3316620826,24.551480093007076,804839.5119436315,2,4,3,10000,0,1920000,22320000,6.06,10000,8,0,2470000,32
